# any empty lines and lines starting with '#' symbol is ignored
#
# The file should contain exactly two sections: router and link, each starting with the corresponding keyword
#
# router section defines topology nodes and their relative positions (e.g., to use in visualizer)
router

# each line in this section represents one router and should have the following data
# node               comment          yPos    xPos


# ----------- ----consumer nodes ---------------
consumer-183      access-4      1Gbps    1    10ms     10
consumer-184      access-4      1Gbps    1    10ms     10
consumer-185      access-4      1Gbps    1    10ms     10
consumer-186      access-4      1Gbps    1    10ms     10
consumer-187      access-4      1Gbps    1    10ms     10
consumer-188      access-4      1Gbps    1    10ms     10
consumer-189      access-4      1Gbps    1    10ms     10
consumer-190      access-4      1Gbps    1    10ms     10

consumer-191      access-4      1Gbps    1    10ms     10
consumer-192      access-4      1Gbps    1    10ms     10
consumer-193      access-4      1Gbps    1    10ms     10
consumer-194      access-4      1Gbps    1    10ms     10
consumer-195      access-4      1Gbps    1    10ms     10
consumer-196      access-4      1Gbps    1    10ms     10
consumer-197      access-4      1Gbps    1    10ms     10
consumer-198      access-4      1Gbps    1    10ms     10
consumer-199      access-4      1Gbps    1    10ms     10
consumer-200      access-4      1Gbps    1    10ms     10

producer-7        access-4      1Gbps     1   50ms     10
producer-8        access-4      1Gbps     1   50ms     10
#------------------------------------------------------------
consumer-201      access-5      1Gbps    1    10ms     10
consumer-202      access-5      1Gbps    1    10ms     10
consumer-203      access-5      1Gbps    1    10ms     10
consumer-204      access-5      1Gbps    1    10ms     10
consumer-205      access-5      1Gbps    1    10ms     10
consumer-206      access-5      1Gbps    1    10ms     10
consumer-207      access-5      1Gbps    1    10ms     10
consumer-208      access-5      1Gbps    1    10ms     10
consumer-209      access-5      1Gbps    1    10ms     10
consumer-210      access-5      1Gbps    1    10ms     10

consumer-211      access-5      1Gbps    1    10ms     10
consumer-212      access-5      1Gbps    1    10ms     10
consumer-213      access-5      1Gbps    1    10ms     10
consumer-214      access-5      1Gbps    1    10ms     10
consumer-215      access-5      1Gbps    1    10ms     10
consumer-216      access-5      1Gbps    1    10ms     10
consumer-217      access-5      1Gbps    1    10ms     10
consumer-218      access-5      1Gbps    1    10ms     10
consumer-219      access-5      1Gbps    1    10ms     10
consumer-220      access-5      1Gbps    1    10ms     10

consumer-221      access-5      1Gbps    1    10ms     10
consumer-222      access-5      1Gbps    1    10ms     10
consumer-223      access-5      1Gbps    1    10ms     10
consumer-224      access-5      1Gbps    1    10ms     10
consumer-225      access-5      1Gbps    1    10ms     10
consumer-226      access-5      1Gbps    1    10ms     10
consumer-227      access-5      1Gbps    1    10ms     10
consumer-228      access-5      1Gbps    1    10ms     10
consumer-229      access-5      1Gbps    1    10ms     10
consumer-230      access-5      1Gbps    1    10ms     10

consumer-231      access-5      1Gbps    1    10ms     10
consumer-232      access-5      1Gbps    1    10ms     10
consumer-233      access-5      1Gbps    1    10ms     10
consumer-234      access-5      1Gbps    1    10ms     10
consumer-235      access-5      1Gbps    1    10ms     10
consumer-236      access-5      1Gbps    1    10ms     10
consumer-237      access-5      1Gbps    1    10ms     10
consumer-238      access-5      1Gbps    1    10ms     10
consumer-239      access-5      1Gbps    1    10ms     10
consumer-240      access-5      1Gbps    1    10ms     10

consumer-241      access-5      1Gbps    1    10ms     10
consumer-242      access-5      1Gbps    1    10ms     10
consumer-243      access-5      1Gbps    1    10ms     10
consumer-244      access-5      1Gbps    1    10ms     10
consumer-245      access-5      1Gbps    1    10ms     10
consumer-246      access-5      1Gbps    1    10ms     10
consumer-247      access-5      1Gbps    1    10ms     10
consumer-248      access-5      1Gbps    1    10ms     10
consumer-249      access-5      1Gbps    1    10ms     10
consumer-250      access-5      1Gbps    1    10ms     10

producer-9        access-5     1Gbps     1    50ms     10
producer-10       access-5     1Gbps     1    50ms     10
#------------------------------------------------------------
consumer-251      access-6      1Gbps    1    10ms     10
consumer-252      access-6      1Gbps    1    10ms     10
consumer-253      access-6      1Gbps    1    10ms     10
consumer-254      access-6      1Gbps    1    10ms     10
consumer-255      access-6      1Gbps    1    10ms     10
consumer-256      access-6      1Gbps    1    10ms     10
consumer-257      access-6      1Gbps    1    10ms     10
consumer-258      access-6      1Gbps    1    10ms     10
consumer-259      access-6      1Gbps    1    10ms     10
consumer-260      access-6      1Gbps    1    10ms     10

consumer-261      access-6      1Gbps    1    10ms     10
consumer-262      access-6      1Gbps    1    10ms     10
consumer-263      access-6      1Gbps    1    10ms     10
consumer-264      access-6      1Gbps    1    10ms     10
consumer-265      access-6      1Gbps    1    10ms     10
consumer-266      access-6      1Gbps    1    10ms     10
consumer-267      access-6      1Gbps    1    10ms     10
consumer-268      access-6      1Gbps    1    10ms     10
consumer-269      access-6      1Gbps    1    10ms     10
consumer-270      access-6      1Gbps    1    10ms     10

consumer-271      access-6      1Gbps    1    10ms     10
consumer-272      access-6      1Gbps    1    10ms     10
consumer-273      access-6      1Gbps    1    10ms     10
consumer-274      access-6      1Gbps    1    10ms     10
consumer-275      access-6      1Gbps    1    10ms     10
consumer-276      access-6      1Gbps    1    10ms     10
consumer-277      access-6      1Gbps    1    10ms     10
consumer-278      access-6      1Gbps    1    10ms     10
consumer-279      access-6      1Gbps    1    10ms     10
consumer-280      access-6      1Gbps    1    10ms     10

consumer-281      access-6      1Gbps    1    10ms     10
consumer-282      access-6      1Gbps    1    10ms     10
consumer-283      access-6      1Gbps    1    10ms     10
consumer-284      access-6      1Gbps    1    10ms     10
consumer-285      access-6      1Gbps    1    10ms     10
consumer-286      access-6      1Gbps    1    10ms     10
consumer-287      access-6      1Gbps    1    10ms     10
consumer-288      access-6      1Gbps    1    10ms     10
consumer-289      access-6      1Gbps    1    10ms     10
consumer-290      access-6      1Gbps    1    10ms     10

consumer-291      access-6      1Gbps    1    10ms     10
consumer-292      access-6      1Gbps    1    10ms     10
consumer-293      access-6      1Gbps    1    10ms     10
consumer-294      access-6      1Gbps    1    10ms     10
consumer-295      access-6      1Gbps    1    10ms     10
consumer-296      access-6      1Gbps    1    10ms     10
consumer-297      access-6      1Gbps    1    10ms     10
consumer-298      access-6      1Gbps    1    10ms     10
consumer-299      access-6      1Gbps    1    10ms     10
consumer-300      access-6      1Gbps    1    10ms     10

producer-11       access-6      1Gbps    1    50ms     10
producer-12       access-6      1Gbps    1    50ms     10
#------------------------------------------------------------
consumer-301      access-7      1Gbps    1    10ms     10
consumer-302      access-7      1Gbps    1    10ms     10
consumer-303      access-7      1Gbps    1    10ms     10
consumer-304      access-7      1Gbps    1    10ms     10
consumer-305      access-7      1Gbps    1    10ms     10
consumer-306      access-7      1Gbps    1    10ms     10
consumer-307      access-7      1Gbps    1    10ms     10
consumer-308      access-7      1Gbps    1    10ms     10
consumer-309      access-7      1Gbps    1    10ms     10
consumer-310      access-7      1Gbps    1    10ms     10

consumer-311      access-7      1Gbps    1    10ms     10
consumer-312      access-7      1Gbps    1    10ms     10
consumer-313      access-7      1Gbps    1    10ms     10
consumer-314      access-7      1Gbps    1    10ms     10
consumer-315      access-7      1Gbps    1    10ms     10
consumer-316      access-7      1Gbps    1    10ms     10
consumer-317      access-7      1Gbps    1    10ms     10
consumer-318      access-7      1Gbps    1    10ms     10
consumer-319      access-7      1Gbps    1    10ms     10
consumer-320      access-7      1Gbps    1    10ms     10

consumer-321      access-7      1Gbps    1    10ms     10
consumer-322      access-7      1Gbps    1    10ms     10
consumer-323      access-7      1Gbps    1    10ms     10
consumer-324      access-7      1Gbps    1    10ms     10
consumer-325      access-7      1Gbps    1    10ms     10
consumer-326      access-7      1Gbps    1    10ms     10
consumer-327      access-7      1Gbps    1    10ms     10
consumer-328      access-7      1Gbps    1    10ms     10
consumer-329      access-7      1Gbps    1    10ms     10
consumer-330      access-7      1Gbps    1    10ms     10

consumer-331      access-7      1Gbps    1    10ms     10
consumer-332      access-7      1Gbps    1    10ms     10
consumer-333      access-7      1Gbps    1    10ms     10
consumer-334      access-7      1Gbps    1    10ms     10
consumer-335      access-7      1Gbps    1    10ms     10
consumer-336      access-7      1Gbps    1    10ms     10
consumer-337      access-7      1Gbps    1    10ms     10
consumer-338      access-7      1Gbps    1    10ms     10
consumer-339      access-7      1Gbps    1    10ms     10
consumer-340      access-7      1Gbps    1    10ms     10

consumer-341      access-7      1Gbps    1    10ms     10
consumer-342      access-7      1Gbps    1    10ms     10
consumer-343      access-7      1Gbps    1    10ms     10
consumer-344      access-7      1Gbps    1    10ms     10
consumer-345      access-7      1Gbps    1    10ms     10
consumer-346      access-7      1Gbps    1    10ms     10
consumer-347      access-7      1Gbps    1    10ms     10
consumer-348      access-7      1Gbps    1    10ms     10
consumer-349      access-7      1Gbps    1    10ms     10
consumer-350      access-7      1Gbps    1    10ms     10

producer-13       access-7      1Gbps    1    50ms     10
producer-14       access-7      1Gbps    1    50ms     10
#-----------------------------------------------------------
consumer-351      access-8      1Gbps    1    10ms     10
consumer-352      access-8      1Gbps    1    10ms     10
consumer-353      access-8      1Gbps    1    10ms     10
consumer-354      access-8      1Gbps    1    10ms     10
consumer-355      access-8      1Gbps    1    10ms     10
consumer-356      access-8      1Gbps    1    10ms     10
consumer-357      access-8      1Gbps    1    10ms     10
consumer-358      access-8      1Gbps    1    10ms     10
consumer-359      access-8      1Gbps    1    10ms     10
consumer-360      access-8      1Gbps    1    10ms     10

consumer-361      access-8      1Gbps    1    10ms     10
consumer-362      access-8      1Gbps    1    10ms     10
consumer-363      access-8      1Gbps    1    10ms     10
consumer-364      access-8      1Gbps    1    10ms     10
consumer-365      access-8      1Gbps    1    10ms     10
consumer-366      access-8      1Gbps    1    10ms     10
consumer-367      access-8      1Gbps    1    10ms     10
consumer-368      access-8      1Gbps    1    10ms     10
consumer-369      access-8      1Gbps    1    10ms     10
consumer-370      access-8      1Gbps    1    10ms     10

consumer-371      access-8      1Gbps    1    10ms     10
consumer-372      access-8      1Gbps    1    10ms     10
consumer-373      access-8      1Gbps    1    10ms     10
consumer-374      access-8      1Gbps    1    10ms     10
consumer-375      access-8      1Gbps    1    10ms     10
consumer-376      access-8      1Gbps    1    10ms     10
consumer-377      access-8      1Gbps    1    10ms     10
consumer-378      access-8      1Gbps    1    10ms     10
consumer-379      access-8      1Gbps    1    10ms     10
consumer-380      access-8      1Gbps    1    10ms     10

consumer-381      access-8      1Gbps    1    10ms     10
consumer-382      access-8      1Gbps    1    10ms     10
consumer-383      access-8      1Gbps    1    10ms     10
consumer-384      access-8      1Gbps    1    10ms     10
consumer-385      access-8      1Gbps    1    10ms     10
consumer-386      access-8      1Gbps    1    10ms     10
consumer-387      access-8      1Gbps    1    10ms     10
consumer-388      access-8      1Gbps    1    10ms     10
consumer-389      access-8      1Gbps    1    10ms     10
consumer-390      access-8      1Gbps    1    10ms     10

consumer-391      access-8      1Gbps    1    10ms     10
consumer-392      access-8      1Gbps    1    10ms     10
consumer-393      access-8      1Gbps    1    10ms     10
consumer-394      access-8      1Gbps    1    10ms     10
consumer-395      access-8      1Gbps    1    10ms     10
consumer-396      access-8      1Gbps    1    10ms     10
consumer-397      access-8      1Gbps    1    10ms     10
consumer-398      access-8      1Gbps    1    10ms     10
consumer-399      access-8      1Gbps    1    10ms     10
consumer-400      access-8      1Gbps    1    10ms     10

producer-15       access-8      1Gbps    1    50ms     10
producer-16       access-8      1Gbps    1    50ms     10
#------------------------------------------------------------
consumer-401      access-9      1Gbps    1    10ms     10
consumer-402      access-9      1Gbps    1    10ms     10
consumer-403      access-9      1Gbps    1    10ms     10
consumer-404      access-9      1Gbps    1    10ms     10
consumer-405      access-9      1Gbps    1    10ms     10
consumer-406      access-9      1Gbps    1    10ms     10
consumer-407      access-9      1Gbps    1    10ms     10
consumer-408      access-9      1Gbps    1    10ms     10
consumer-409      access-9      1Gbps    1    10ms     10
consumer-410      access-9      1Gbps    1    10ms     10

consumer-411      access-9      1Gbps    1    10ms     10
consumer-412      access-9      1Gbps    1    10ms     10
consumer-413      access-9      1Gbps    1    10ms     10
consumer-414      access-9      1Gbps    1    10ms     10
consumer-415      access-9      1Gbps    1    10ms     10
consumer-416      access-9      1Gbps    1    10ms     10
consumer-417      access-9      1Gbps    1    10ms     10
consumer-418      access-9      1Gbps    1    10ms     10
consumer-419      access-9      1Gbps    1    10ms     10
consumer-420      access-9      1Gbps    1    10ms     10

consumer-421      access-9      1Gbps    1    10ms     10
consumer-422      access-9      1Gbps    1    10ms     10
consumer-423      access-9      1Gbps    1    10ms     10
consumer-424      access-9      1Gbps    1    10ms     10
consumer-425      access-9      1Gbps    1    10ms     10
consumer-426      access-9      1Gbps    1    10ms     10
consumer-427      access-9      1Gbps    1    10ms     10
consumer-428      access-9      1Gbps    1    10ms     10
consumer-429      access-9      1Gbps    1    10ms     10
consumer-430      access-9      1Gbps    1    10ms     10

consumer-431      access-9      1Gbps    1    10ms     10
consumer-432      access-9      1Gbps    1    10ms     10
consumer-433      access-9      1Gbps    1    10ms     10
consumer-434      access-9      1Gbps    1    10ms     10
consumer-435      access-9      1Gbps    1    10ms     10
consumer-436      access-9      1Gbps    1    10ms     10
consumer-437      access-9      1Gbps    1    10ms     10
consumer-438      access-9      1Gbps    1    10ms     10
consumer-439      access-9      1Gbps    1    10ms     10
consumer-440      access-9      1Gbps    1    10ms     10

consumer-441      access-9      1Gbps    1    10ms     10
consumer-442      access-9      1Gbps    1    10ms     10
consumer-443      access-9      1Gbps    1    10ms     10
consumer-444      access-9      1Gbps    1    10ms     10
consumer-445      access-9      1Gbps    1    10ms     10
consumer-446      access-9      1Gbps    1    10ms     10
consumer-447      access-9      1Gbps    1    10ms     10
consumer-448      access-9      1Gbps    1    10ms     10
consumer-449      access-9      1Gbps    1    10ms     10
consumer-450      access-9      1Gbps    1    10ms     10

producer-17       access-9      1Gbps    1    50ms     10
producer-18       access-9      1Gbps    1    50ms     10
#-----------------------------------------------------------
consumer-451      access-10     1Gbps    1    10ms     10
consumer-452      access-10     1Gbps    1    10ms     10
consumer-453      access-10     1Gbps    1    10ms     10
consumer-454      access-10     1Gbps    1    10ms     10
consumer-455      access-10     1Gbps    1    10ms     10
consumer-456      access-10     1Gbps    1    10ms     10
consumer-457      access-10     1Gbps    1    10ms     10
consumer-458      access-10     1Gbps    1    10ms     10
consumer-459      access-10     1Gbps    1    10ms     10
consumer-460      access-10     1Gbps    1    10ms     10

consumer-461      access-10     1Gbps    1    10ms     10
consumer-462      access-10     1Gbps    1    10ms     10
consumer-463      access-10     1Gbps    1    10ms     10
consumer-464      access-10     1Gbps    1    10ms     10
consumer-465      access-10     1Gbps    1    10ms     10
consumer-466      access-10     1Gbps    1    10ms     10
consumer-467      access-10     1Gbps    1    10ms     10
consumer-468      access-10     1Gbps    1    10ms     10
consumer-469      access-10     1Gbps    1    10ms     10
consumer-470      access-10     1Gbps    1    10ms     10

consumer-471      access-10     1Gbps    1    10ms     10
consumer-472      access-10     1Gbps    1    10ms     10
consumer-473      access-10     1Gbps    1    10ms     10
consumer-474      access-10     1Gbps    1    10ms     10
consumer-475      access-10     1Gbps    1    10ms     10
consumer-476      access-10     1Gbps    1    10ms     10
consumer-477      access-10     1Gbps    1    10ms     10
consumer-478      access-10     1Gbps    1    10ms     10
consumer-479      access-10     1Gbps    1    10ms     10
consumer-480      access-10     1Gbps    1    10ms     10

consumer-481      access-10     1Gbps    1    10ms     10
consumer-482      access-10     1Gbps    1    10ms     10
consumer-483      access-10     1Gbps    1    10ms     10
consumer-484      access-10     1Gbps    1    10ms     10
consumer-485      access-10     1Gbps    1    10ms     10
consumer-486      access-10     1Gbps    1    10ms     10
consumer-487      access-10     1Gbps    1    10ms     10
consumer-488      access-10     1Gbps    1    10ms     10
consumer-489      access-10     1Gbps    1    10ms     10
consumer-490      access-10     1Gbps    1    10ms     10

consumer-491      access-10     1Gbps    1    10ms     10
consumer-492      access-10     1Gbps    1    10ms     10
consumer-493      access-10     1Gbps    1    10ms     10
consumer-494      access-10     1Gbps    1    10ms     10
consumer-495      access-10     1Gbps    1    10ms     10
consumer-496      access-10     1Gbps    1    10ms     10
consumer-497      access-10     1Gbps    1    10ms     10
consumer-498      access-10     1Gbps    1    10ms     10
consumer-499      access-10     1Gbps    1    10ms     10
consumer-500      access-10     1Gbps    1    10ms     10

producer-19       access-10     1Gbps    1    50ms     10
producer-20       access-10     1Gbps    1    50ms     10
#------------------------------------------------------------
# communication between core and access nodes
access-1            core-1     1Gbps     1    10ms     10
access-2            core-2     1Gbps     1    10ms     10
access-3            core-3     1Gbps     1    10ms     10
access-4            core-4     1Gbps     1    10ms     10
access-5            core-5     1Gbps     1    10ms     10
access-6            core-6     1Gbps     1    10ms     10
access-7            core-7     1Gbps     1    10ms     10
access-8            core-8     1Gbps     1    10ms     10
access-9            core-9     1Gbps     1    10ms     10
access-10           core-10    1Gbps     1    10ms     10
# communication between core nodes
core-1              core-2     1Gbps       1    10ms     10
core-2              core-3     1Gbps       1    10ms     10
core-3              core-4     1Gbps       1    10ms     10
core-4              core-5     1Gbps       1    10ms     10
core-5              core-6     1Gbps       1    10ms     10
core-6              core-7     1Gbps       1    10ms     10
core-7              core-8     1Gbps       1    10ms     10
core-8              core-9     1Gbps       1    10ms     10
core-9              core-10    1Gbps       1    10ms     10
core-10             core-1     1Gbps       1    10ms     10
core-11             core-2     1Gbps       1    10ms     10
core-12             core-4     1Gbps       1    10ms     10
core-13             core-6     1Gbps       1    10ms     10
core-14             core-8     1Gbps       1    10ms     10
core-15             core-10    1Gbps       1    10ms     10
core-16             core-1     1Gbps       1    10ms     10
core-17             core-10    1Gbps       1    10ms     10
core-18             core-6     1Gbps       1    10ms     10
core-19             core-7     1Gbps       1    10ms     10
core-20             core-9     1Gbps       1    10ms     10
#------------------------------------------------------------
